speaker,language,sex,duration,age,language_long,language_family,speech_rate,info_rate
JPN_F5(Mi),JPN,F,19.71,22,Japanese,Japanese,7.76255707762557,39.04566210045662
JPN_F5(Mi),JPN,F,19.96,22,Japanese,Japanese,7.715430861723447,38.80861723446894
JPN_F5(Mi),JPN,F,16.61,22,Japanese,Japanese,7.766405779650813,39.06502107164359
JPN_F5(Mi),JPN,F,20.04,22,Japanese,Japanese,7.934131736526947,39.908682634730546
JPN_F5(Mi),JPN,F,10.3,22,Japanese,Japanese,8.058252427184465,40.533009708737865
JPN_F5(Mi),JPN,F,20.67,22,Japanese,Japanese,7.547169811320754,37.9622641509434
JPN_F5(Mi),JPN,F,16.75,22,Japanese,Japanese,7.82089552238806,39.33910447761195
JPN_F5(Mi),JPN,F,18.64,22,Japanese,Japanese,7.618025751072961,38.318669527897
JPN_F5(Mi),JPN,F,20.12,22,Japanese,Japanese,7.5546719681908545,38
JPN_F5(Mi),JPN,F,14.94,22,Japanese,Japanese,7.83132530120482,39.39156626506025
JPN_F5(Mi),JPN,F,17.97,22,Japanese,Japanese,7.73511407902059,38.90762381747357
JPN_F5(Mi),JPN,F,18.21,22,Japanese,Japanese,8.237232289950576,41.4332784184514
JPN_F5(Mi),JPN,F,15.95,22,Japanese,Japanese,7.899686520376176,39.73542319749217
JPN_M1(Ni),JPN,M,13.03,51,Japanese,Japanese,9.1327705295472,45.93783576362242
JPN_M1(Ni),JPN,M,19.36,51,Japanese,Japanese,8.367768595041323,42.089876033057855
JPN_M1(Ni),JPN,M,17.58,51,Japanese,Japanese,8.70307167235495,43.7764505119454
JPN_M1(Ni),JPN,M,17.41,51,Japanese,Japanese,8.84549109707065,44.492820218265365
JPN_M1(Ni),JPN,M,15.54,51,Japanese,Japanese,8.301158301158301,41.754826254826256
JPN_M1(Ni),JPN,M,17.35,51,Japanese,Japanese,9.164265129682997,46.09625360230548
JPN_M1(Ni),JPN,M,8.97,51,Japanese,Japanese,9.253065774804904,46.54292084726867
JPN_M1(Ni),JPN,M,18.14,51,Japanese,Japanese,8.599779492833516,43.25689084895259
JPN_M1(Ni),JPN,M,14.33,51,Japanese,Japanese,9.14166085136078,45.98255408234473
JPN_M1(Ni),JPN,M,16.47,51,Japanese,Japanese,8.621736490588951,43.36733454766242
JPN_M1(Ni),JPN,M,16.45,51,Japanese,Japanese,9.240121580547113,46.47781155015198
JPN_M1(Ni),JPN,M,12.91,51,Japanese,Japanese,9.06274206041828,45.58559256390395
JPN_M1(Ni),JPN,M,15.65,51,Japanese,Japanese,8.881789137380192,44.67539936102237
JPN_M1(Ni),JPN,M,16.42,51,Japanese,Japanese,9.135200974421437,45.95006090133983
JPN_M1(Ni),JPN,M,14.63,51,Japanese,Japanese,8.61244019138756,43.32057416267943
JPN_M2(Shi),JPN,M,15.16,40,Japanese,Japanese,7.849604221635884,39.483509234828496
JPN_M2(Shi),JPN,M,18.46,40,Japanese,Japanese,8.775731310942579,44.141928494041174
JPN_M2(Shi),JPN,M,18.91,40,Japanese,Japanese,8.090957165520889,40.697514542570076
JPN_M2(Shi),JPN,M,18.77,40,Japanese,Japanese,8.20458177943527,41.26904635055941
JPN_M2(Shi),JPN,M,16.34,40,Japanese,Japanese,7.894736842105263,39.71052631578947
JPN_M2(Shi),JPN,M,18.85,40,Japanese,Japanese,8.435013262599469,42.42811671087533
JPN_M2(Shi),JPN,M,9.61,40,Japanese,Japanese,8.636836628511967,43.443288241415196
JPN_M2(Shi),JPN,M,20.26,40,Japanese,Japanese,7.69990128331688,38.730503455083905
JPN_M2(Shi),JPN,M,15.62,40,Japanese,Japanese,8.386683738796416,42.185019206145974
JPN_M2(Shi),JPN,M,16.96,40,Japanese,Japanese,8.372641509433961,42.11438679245283
JPN_M2(Shi),JPN,M,17.49,40,Japanese,Japanese,8.690680388793597,43.714122355631794
JPN_M2(Shi),JPN,M,13.41,40,Japanese,Japanese,8.724832214765101,43.88590604026846
JPN_M2(Shi),JPN,M,16.75,40,Japanese,Japanese,8.298507462686567,41.741492537313434
JPN_M2(Shi),JPN,M,18.01,40,Japanese,Japanese,8.32870627429206,41.89339255968906
JPN_M2(Shi),JPN,M,14.46,40,Japanese,Japanese,8.71369294605809,43.829875518672196
JPN_M3(Ke),JPN,M,13.83,22,Japanese,Japanese,8.604483007953723,43.28054953000723
JPN_M3(Ke),JPN,M,20.88,22,Japanese,Japanese,7.758620689655173,39.02586206896552
JPN_M3(Ke),JPN,M,20.34,22,Japanese,Japanese,7.522123893805309,37.836283185840706
JPN_M3(Ke),JPN,M,18.82,22,Japanese,Japanese,8.1827842720510091,41.159404888416574
JPN_M3(Ke),JPN,M,15.48,22,Japanese,Japanese,8.333333333333334,41.91666666666667
JPN_M3(Ke),JPN,M,18.86,22,Japanese,Japanese,8.430540827147402,42.40562036055143
JPN_M3(Ke),JPN,M,9.72,22,Japanese,Japanese,8.539094650205762,42.951646090534986
JPN_M3(Ke),JPN,M,19.06,22,Japanese,Japanese,8.184679958027283,41.16894018887724
JPN_M3(Ke),JPN,M,16.22,22,Japanese,Japanese,8.07644882860666,40.624537607891504
JPN_M3(Ke),JPN,M,18.16,22,Japanese,Japanese,7.819383259911894,39.33149779735683
JPN_M3(Ke),JPN,M,17.6,22,Japanese,Japanese,8.636363636363635,43.44090909090909
JPN_M3(Ke),JPN,M,14.19,22,Japanese,Japanese,8.24524312896406,41.47357293868922
JPN_M3(Ke),JPN,M,16.11,22,Japanese,Japanese,8.628181253879578,43.39975170701428
JPN_M3(Ke),JPN,M,16.95,22,Japanese,Japanese,8.849557522123893,44.51327433628319
JPN_M3(Ke),JPN,M,14.2,22,Japanese,Japanese,8.873239436619718,44.63239436619718
JPN_M4(Da),JPN,M,14.83,21,Japanese,Japanese,8.024275118004045,40.36210384356035
JPN_M4(Da),JPN,M,20.05,21,Japanese,Japanese,8.079800498753118,40.641396508728185
JPN_M4(Da),JPN,M,19.32,21,Japanese,Japanese,7.919254658385093,39.83385093167702
JPN_M4(Da),JPN,M,19.53,21,Japanese,Japanese,7.885304659498208,39.66308243727599
JPN_M4(Da),JPN,M,16.16,21,Japanese,Japanese,7.982673267326732,40.15284653465346
JPN_M4(Da),JPN,M,19.09,21,Japanese,Japanese,8.328968046097433,41.89470927187009
JPN_M4(Da),JPN,M,9.82,21,Japanese,Japanese,8.45213849287169,42.514256619144604
JPN_M4(Da),JPN,M,18.22,21,Japanese,Japanese,8.562019758507136,43.06695938529089
JPN_M4(Da),JPN,M,16.76,21,Japanese,Japanese,7.816229116945107,39.31563245823389
JPN_M4(Da),JPN,M,18.46,21,Japanese,Japanese,7.692307692307692,38.69230769230769
JPN_M4(Da),JPN,M,17.51,21,Japanese,Japanese,8.680753854940033,43.66419189034837
JPN_M4(Da),JPN,M,14.45,21,Japanese,Japanese,8.09688581314879,40.72733564013841
JPN_M4(Da),JPN,M,16.94,21,Japanese,Japanese,8.20543093270366,41.27331759149941
JPN_M4(Da),JPN,M,17.12,21,Japanese,Japanese,8.761682242990654,44.07126168224299
JPN_M4(Da),JPN,M,15.34,21,Japanese,Japanese,8.213820078226858,41.315514993481095
JPN_M5(Yo),JPN,M,13.45,28,Japanese,Japanese,8.847583643122677,44.50334572490707
JPN_M5(Yo),JPN,M,20.16,28,Japanese,Japanese,8.035714285714286,40.41964285714286
JPN_M5(Yo),JPN,M,19.61,28,Japanese,Japanese,7.802141764405915,39.244773074961756
JPN_M5(Yo),JPN,M,18.73,28,Japanese,Japanese,8.222103577148959,41.357180993059266
JPN_M5(Yo),JPN,M,16,28,Japanese,Japanese,8.0625,40.554375
JPN_M5(Yo),JPN,M,18.53,28,Japanese,Japanese,8.580679978413384,43.16082029141933
JPN_M5(Yo),JPN,M,10.17,28,Japanese,Japanese,8.16125860373648,41.051130776794494
JPN_M5(Yo),JPN,M,19.83,28,Japanese,Japanese,7.866868381240545,39.570347957639946
JPN_M5(Yo),JPN,M,15.89,28,Japanese,Japanese,8.244178728760227,41.46821900566395
JPN_M5(Yo),JPN,M,17.46,28,Japanese,Japanese,8.132875143184421,40.90836197021764
JPN_M5(Yo),JPN,M,17.8,28,Japanese,Japanese,8.539325842696629,42.95280898876405
JPN_M5(Yo),JPN,M,14.04,28,Japanese,Japanese,8.333333333333334,41.91666666666667
JPN_M5(Yo),JPN,M,16.32,28,Japanese,Japanese,8.517156862745098,42.841299019607845
JPN_M5(Yo),JPN,M,17.09,28,Japanese,Japanese,8.777062609713283,44.14862492685782
JPN_M5(Yo),JPN,M,15.67,28,Japanese,Japanese,8.040842373962986,40.44543714103382
KOR_F1(My),KOR,F,11.6,28,Korean,Korean,7.413793103448276,41.22068965517241
KOR_F1(My),KOR,F,14.91,28,Korean,Korean,7.04225352112676,39.154929577464785
KOR_F1(My),KOR,F,16.46,28,Korean,Korean,7.047387606318347,39.183475091130006
KOR_F1(My),KOR,F,18.65,28,Korean,Korean,7.2922252010723865,40.54477211796247
KOR_F1(My),KOR,F,14.19,28,Korean,Korean,7.540521494009866,41.92529950669485
KOR_F1(My),KOR,F,18.36,28,Korean,Korean,7.189542483660131,39.97385620915033
KOR_F1(My),KOR,F,12.86,28,Korean,Korean,6.687402799377916,37.18195956454121
KOR_F1(My),KOR,F,19.56,28,Korean,Korean,6.79959100204499,37.805725971370144
KOR_F1(My),KOR,F,17.22,28,Korean,Korean,7.200929152148665,40.03716608594657
KOR_F1(My),KOR,F,17.2,28,Korean,Korean,7.441860465116279,41.37674418604651
KOR_F1(My),KOR,F,16.73,28,Korean,Korean,6.993424985056784,38.88344291691571
KOR_F1(My),KOR,F,15.68,28,Korean,Korean,7.334183673469388,40.7780612244898
KOR_F1(My),KOR,F,17.26,28,Korean,Korean,7.358053302433372,40.91077636152954
KOR_F1(My),KOR,F,14.88,28,Korean,Korean,7.526881720430107,41.84946236559139
KOR_F1(My),KOR,F,15.24,28,Korean,Korean,7.545931758530184,41.95538057742782
KOR_F2(Ji),KOR,F,12.12,31,Korean,Korean,7.095709570957096,39.45214521452145
KOR_F2(Ji),KOR,F,14.65,31,Korean,Korean,7.167235494880546,39.84982935153583
KOR_F2(Ji),KOR,F,16.71,31,Korean,Korean,6.9419509275882705,38.59724715739078
KOR_F2(Ji),KOR,F,18.96,31,Korean,Korean,7.172995780590717,39.881856540084385
KOR_F2(Ji),KOR,F,15.34,31,Korean,Korean,6.97522816166884,38.78226857887874
KOR_F2(Ji),KOR,F,17.8,31,Korean,Korean,7.415730337078651,41.2314606741573
KOR_F2(Ji),KOR,F,12.58,31,Korean,Korean,6.836248012718601,38.00953895071542
KOR_F2(Ji),KOR,F,18.66,31,Korean,Korean,7.127545551982851,39.62915326902465
KOR_F2(Ji),KOR,F,17.25,31,Korean,Korean,7.188405797101449,39.967536231884054
KOR_F2(Ji),KOR,F,17.51,31,Korean,Korean,7.310108509423186,40.64420331239291
KOR_F2(Ji),KOR,F,17.06,31,Korean,Korean,6.858147713950762,38.13130128956624
KOR_F2(Ji),KOR,F,15.97,31,Korean,Korean,7.201001878522229,40.037570444583594
KOR_F2(Ji),KOR,F,18.39,31,Korean,Korean,6.905927134312126,38.39695486677542
KOR_F2(Ji),KOR,F,16.25,31,Korean,Korean,6.892307692307693,38.321230769230766
KOR_F2(Ji),KOR,F,15.76,31,Korean,Korean,7.2969543147208125,40.57106598984772
KOR_F3(Eu),KOR,F,11.55,33,Korean,Korean,7.445887445887445,41.399134199134195
KOR_F3(Eu),KOR,F,13.09,33,Korean,Korean,8.0213903743315509,44.59893048128342
KOR_F3(Eu),KOR,F,16.22,33,Korean,Korean,7.151664611590629,39.7632552404439
KOR_F3(Eu),KOR,F,18.77,33,Korean,Korean,7.245604688332445,40.285562067128396
KOR_F3(Eu),KOR,F,14,33,Korean,Korean,7.642857142857143,42.494285714285716
KOR_F3(Eu),KOR,F,16.03,33,Korean,Korean,8.234560199625701,45.784154709918894
KOR_F3(Eu),KOR,F,11.99,33,Korean,Korean,7.172643869891576,39.87989991659716
KOR_F3(Eu),KOR,F,18.25,33,Korean,Korean,7.287671232876712,40.51945205479451
KOR_F3(Eu),KOR,F,16.86,33,Korean,Korean,7.354685646500593,40.8920521945433
KOR_F3(Eu),KOR,F,17.78,33,Korean,Korean,7.199100112485938,40.026996625421816
KOR_F3(Eu),KOR,F,19.49,33,Korean,Korean,6.003078501795793,33.37711646998461
KOR_F3(Eu),KOR,F,14.96,33,Korean,Korean,7.687165775401069,42.74064171122994
KOR_F3(Eu),KOR,F,17.62,33,Korean,Korean,7.20771850170261,40.07491486946651
KOR_F3(Eu),KOR,F,15.73,33,Korean,Korean,7.120152574698029,39.58804831532104
KOR_F3(Eu),KOR,F,16.41,33,Korean,Korean,7.007921998781231,38.96404631322364
KOR_F4(Hy),KOR,F,14.02,35,Korean,Korean,6.134094151212554,34.10556348074179
KOR_F4(Hy),KOR,F,16.48,35,Korean,Korean,6.371359223300971,35.4247572815534
KOR_F4(Hy),KOR,F,19.78,35,Korean,Korean,5.864509605662285,32.6066734074823
KOR_F4(Hy),KOR,F,21.7,35,Korean,Korean,6.267281105990784,34.84608294930876
KOR_F4(Hy),KOR,F,17.11,35,Korean,Korean,6.25365283459965,34.77030976037405
KOR_F4(Hy),KOR,F,21.01,35,Korean,Korean,6.282722513089005,34.931937172774866
KOR_F4(Hy),KOR,F,14.26,35,Korean,Korean,6.03085553997195,33.53155680224404
KOR_F4(Hy),KOR,F,21.74,35,Korean,Korean,6.117755289788409,34.01471941122355
KOR_F4(Hy),KOR,F,19.8,35,Korean,Korean,6.262626262626262,34.82020202020202
KOR_F4(Hy),KOR,F,20.24,35,Korean,Korean,6.32411067193676,35.16205533596838
KOR_F4(Hy),KOR,F,20.01,35,Korean,Korean,5.847076461769115,32.509745127436275
KOR_F4(Hy),KOR,F,17.96,35,Korean,Korean,6.403118040089087,35.60133630289532
KOR_F4(Hy),KOR,F,21.74,35,Korean,Korean,5.841766329346827,32.48022079116836
KOR_F4(Hy),KOR,F,19.02,35,Korean,Korean,5.888538380651945,32.74027339642481
KOR_F4(Hy),KOR,F,20.18,35,Korean,Korean,5.698711595639247,31.68483647175421
KOR_F6(Jw),KOR,F,11.57,19,Korean,Korean,7.433016421780467,41.32757130509939
KOR_F6(Jw),KOR,F,14.58,19,Korean,Korean,7.20164609053498,40.041152263374485
KOR_F6(Jw),KOR,F,16.12,19,Korean,Korean,7.196029776674938,40.00992555831265
KOR_F6(Jw),KOR,F,19.14,19,Korean,Korean,7.105538140020898,39.50679205851619
KOR_F6(Jw),KOR,F,14.27,19,Korean,Korean,7.498248072880169,41.690259285213735
KOR_F6(Jw),KOR,F,17.13,19,Korean,Korean,7.7057793345008765,42.84413309982487
KOR_F6(Jw),KOR,F,12.49,19,Korean,Korean,6.88550840672538,38.283426741393114
KOR_F6(Jw),KOR,F,18.03,19,Korean,Korean,7.376594564614531,41.01386577925679
KOR_F6(Jw),KOR,F,16.76,19,Korean,Korean,7.398568019093078,41.13603818615751
KOR_F6(Jw),KOR,F,16.51,19,Korean,Korean,7.7528770442156265,43.105996365838884
KOR_F6(Jw),KOR,F,16.37,19,Korean,Korean,7.147220525351252,39.73854612095296
KOR_F6(Jw),KOR,F,15.14,19,Korean,Korean,7.595772787318362,42.23249669749009
KOR_F6(Jw),KOR,F,16.98,19,Korean,Korean,7.479387514723204,41.58539458186101
KOR_F6(Jw),KOR,F,14.86,19,Korean,Korean,7.537012113055182,41.905787348586806
KOR_F6(Jw),KOR,F,15.09,19,Korean,Korean,7.620941020543406,42.37243207422134
KOR_M1(Sa),KOR,M,11.87,36,Korean,Korean,7.2451558550968835,40.28306655433867
KOR_M1(Sa),KOR,M,14.5,36,Korean,Korean,7.241379310344827,40.26206896551724
KOR_M1(Sa),KOR,M,16.27,36,Korean,Korean,7.129686539643516,39.641057160417944
KOR_M1(Sa),KOR,M,18.02,36,Korean,Korean,7.547169811320755,41.96226415094339
KOR_M1(Sa),KOR,M,14.95,36,Korean,Korean,7.157190635451506,39.79397993311037
KOR_M1(Sa),KOR,M,18.75,36,Korean,Korean,7.04,39.142399999999995
KOR_M1(Sa),KOR,M,12.66,36,Korean,Korean,6.79304897314376,37.7693522906793
KOR_M1(Sa),KOR,M,18.98,36,Korean,Korean,7.007376185458377,38.961011591148576
KOR_M1(Sa),KOR,M,16.96,36,Korean,Korean,7.311320754716981,40.65094339622641
KOR_M1(Sa),KOR,M,17.4,36,Korean,Korean,7.3563218390804606,40.90114942528736
KOR_M1(Sa),KOR,M,17.09,36,Korean,Korean,6.84610883557636,38.06436512580456
KOR_M1(Sa),KOR,M,15.7,36,Korean,Korean,7.324840764331211,40.72611464968153
KOR_M1(Sa),KOR,M,17.39,36,Korean,Korean,7.303047728579643,40.60494537090281
KOR_M1(Sa),KOR,M,15,36,Korean,Korean,7.466666666666667,41.51466666666666
KOR_M1(Sa),KOR,M,15.9,36,Korean,Korean,7.232704402515723,40.213836477987414
KOR_M2(Do),KOR,M,13.26,16,Korean,Korean,6.4856711915535445,36.06033182503771
KOR_M2(Do),KOR,M,17.52,16,Korean,Korean,5.993150684931507,33.321917808219176
KOR_M2(Do),KOR,M,18.66,16,Korean,Korean,6.216505894962487,34.563772775991424
KOR_M2(Do),KOR,M,21.61,16,Korean,Korean,6.293382693197594,34.99120777417862
KOR_M2(Do),KOR,M,17.83,16,Korean,Korean,6.001121704991588,33.36623667975323
KOR_M2(Do),KOR,M,22.07,16,Korean,Korean,5.980969642048029,33.25419120978704
KOR_M2(Do),KOR,M,13.99,16,Korean,Korean,6.147248034310222,34.17869907076483
KOR_M2(Do),KOR,M,22.18,16,Korean,Korean,5.996393146979261,33.339945897204686
KOR_M2(Do),KOR,M,20.39,16,Korean,Korean,6.081412457086807,33.812653261402644
KOR_M2(Do),KOR,M,20.6,16,Korean,Korean,6.213592233009709,34.547572815533975
KOR_M2(Do),KOR,M,20.51,16,Korean,Korean,5.704534373476353,31.717211116528517
KOR_M2(Do),KOR,M,18.84,16,Korean,Korean,6.104033970276008,33.938428874734605
KOR_M2(Do),KOR,M,20.28,16,Korean,Korean,6.262327416173569,34.818540433925044
KOR_M2(Do),KOR,M,18.15,16,Korean,Korean,6.1707988980716255,34.30964187327824
KOR_M2(Do),KOR,M,17.88,16,Korean,Korean,6.431767337807607,35.76062639821029
KOR_M3(Sh),KOR,M,9.06,19,Korean,Korean,9.492273730684326,52.77704194260485
KOR_M3(Sh),KOR,M,12.07,19,Korean,Korean,8.699254349627175,48.367854183927086
KOR_M3(Sh),KOR,M,13.72,19,Korean,Korean,8.454810495626822,47.008746355685126
KOR_M3(Sh),KOR,M,15.77,19,Korean,Korean,8.623969562460369,47.94927076727965
KOR_M3(Sh),KOR,M,12.2,19,Korean,Korean,8.77049180327869,48.76393442622951
KOR_M3(Sh),KOR,M,14.89,19,Korean,Korean,8.865010073875084,49.28945601074546
KOR_M3(Sh),KOR,M,9.61,19,Korean,Korean,8.94901144640999,49.75650364203954
KOR_M3(Sh),KOR,M,17.08,19,Korean,Korean,7.78688524590164,43.295081967213115
KOR_M3(Sh),KOR,M,13.63,19,Korean,Korean,9.097578870139397,50.582538517975046
KOR_M3(Sh),KOR,M,13.88,19,Korean,Korean,9.221902017291066,51.273775216138326
KOR_M3(Sh),KOR,M,14,19,Korean,Korean,8.357142857142858,46.465714285714284
KOR_M3(Sh),KOR,M,13.47,19,Korean,Korean,8.537490720118782,47.46844840386043
KOR_M3(Sh),KOR,M,14.92,19,Korean,Korean,8.512064343163539,47.32707774798927
KOR_M3(Sh),KOR,M,12.69,19,Korean,Korean,8.825847123719464,49.07171000788022
KOR_M3(Sh),KOR,M,12.12,19,Korean,Korean,9.48844884488449,52.755775577557756
KOR_M4(Ju),KOR,M,11.78,50,Korean,Korean,7.300509337860781,40.59083191850594
KOR_M4(Ju),KOR,M,13.33,50,Korean,Korean,7.876969242310578,43.79594898724681
KOR_M4(Ju),KOR,M,14.26,50,Korean,Korean,8.134642356241235,45.22861150070126
KOR_M4(Ju),KOR,M,19.29,50,Korean,Korean,7.05028512182478,39.199585277345776
KOR_M4(Ju),KOR,M,14.87,50,Korean,Korean,7.195696032279758,40.008069939475455
KOR_M4(Ju),KOR,M,18.4,50,Korean,Korean,7.173913043478262,39.88695652173913
KOR_M4(Ju),KOR,M,11.91,50,Korean,Korean,7.220822837951301,40.147774979009235
KOR_M4(Ju),KOR,M,19.49,50,Korean,Korean,6.8240123140071836,37.941508465879934
KOR_M4(Ju),KOR,M,17.11,50,Korean,Korean,7.247223845704267,40.29456458211572
KOR_M4(Ju),KOR,M,16.69,50,Korean,Korean,7.669263031755541,42.64110245656081
KOR_M4(Ju),KOR,M,17.73,50,Korean,Korean,6.598984771573604,36.690355329949234
KOR_M4(Ju),KOR,M,15.5,50,Korean,Korean,7.419354838709677,41.251612903225805
KOR_M4(Ju),KOR,M,17.06,50,Korean,Korean,7.444314185228605,41.390386869871044
KOR_M4(Ju),KOR,M,15.19,50,Korean,Korean,7.373271889400922,40.995391705069125
KOR_M4(Ju),KOR,M,14.25,50,Korean,Korean,8.070175438596491,44.87017543859649
KOR_M5(Jh),KOR,M,12.22,19,Korean,Korean,7.037643207855973,39.129296235679206
KOR_M5(Jh),KOR,M,15.81,19,Korean,Korean,6.641366223908919,36.92599620493358
KOR_M5(Jh),KOR,M,18.57,19,Korean,Korean,6.24663435648896,34.73128702207862
KOR_M5(Jh),KOR,M,21.4,19,Korean,Korean,6.3551401869158886,35.33457943925234
KOR_M5(Jh),KOR,M,15.72,19,Korean,Korean,6.806615776081425,37.84478371501272
KOR_M5(Jh),KOR,M,20.3,19,Korean,Korean,6.502463054187192,36.15369458128079
KOR_M5(Jh),KOR,M,13.26,19,Korean,Korean,6.4856711915535445,36.06033182503771
KOR_M5(Jh),KOR,M,19.87,19,Korean,Korean,6.693507800704579,37.215903371917456
KOR_M5(Jh),KOR,M,18.17,19,Korean,Korean,6.82443588332416,37.94386351128232
KOR_M5(Jh),KOR,M,20.47,19,Korean,Korean,6.253053248656571,34.76697606253053
KOR_M5(Jh),KOR,M,19.1,19,Korean,Korean,6.12565445026178,34.0586387434555
KOR_M5(Jh),KOR,M,17.27,19,Korean,Korean,6.658946149392009,37.02374059061957
KOR_M5(Jh),KOR,M,18.96,19,Korean,Korean,6.698312236286919,37.24261603375527
KOR_M5(Jh),KOR,M,17.27,19,Korean,Korean,6.485234510712218,36.05790387955993
KOR_M5(Jh),KOR,M,17.55,19,Korean,Korean,6.552706552706552,36.43304843304843
SPA_F1(Am),SPA,F,11.4,28,Spanish,Indo-European,8.24561403508772,44.77368421052631
SPA_F1(Am),SPA,F,17.51,28,Spanish,Indo-European,7.709880068532266,41.8646487721302
SPA_F1(Am),SPA,F,14.89,28,Spanish,Indo-European,7.454667562122229,40.478844862323704
SPA_F1(Am),SPA,F,19.35,28,Spanish,Indo-European,7.855297157622738,42.65426356589147
SPA_F1(Am),SPA,F,12.68,28,Spanish,Indo-European,8.123028391167193,44.10804416403786
SPA_F1(Am),SPA,F,16.85,28,Spanish,Indo-European,8.071216617210682,43.826706231454004
SPA_F1(Am),SPA,F,9.29,28,Spanish,Indo-European,8.503767491926803,46.17545748116254
SPA_F1(Am),SPA,F,20.99,28,Spanish,Indo-European,7.28918532634588,39.580276322058126
SPA_F1(Am),SPA,F,18.17,28,Spanish,Indo-European,7.539900935608145,40.941662080352224
SPA_F1(Am),SPA,F,14.14,28,Spanish,Indo-European,8.486562942008486,46.082036775106076
SPA_F1(Am),SPA,F,16.22,28,Spanish,Indo-European,7.3366214549938356,39.83785450061652
SPA_F1(Am),SPA,F,11.54,28,Spanish,Indo-European,8.05892547660312,43.75996533795494
SPA_F1(Am),SPA,F,15.26,28,Spanish,Indo-European,7.798165137614679,42.3440366972477
SPA_F1(Am),SPA,F,14.03,28,Spanish,Indo-European,8.980755523877406,48.765502494654314
SPA_F1(Am),SPA,F,10.08,28,Spanish,Indo-European,8.035714285714286,43.63392857142858
SPA_F1(Su),SPA,F,11.73,42,Spanish,Indo-European,8.013640238704177,43.51406649616368
SPA_F1(Su),SPA,F,17.5,42,Spanish,Indo-European,7.714285714285714,41.888571428571424
SPA_F1(Su),SPA,F,14.71,42,Spanish,Indo-European,7.545887151597552,40.974167233174704
SPA_F1(Su),SPA,F,19.41,42,Spanish,Indo-European,7.83101494075219,42.52241112828439
SPA_F1(Su),SPA,F,12.92,42,Spanish,Indo-European,7.972136222910216,43.288699690402474
SPA_F1(Su),SPA,F,17.12,42,Spanish,Indo-European,7.943925233644859,43.13551401869158
SPA_F1(Su),SPA,F,9.5,42,Spanish,Indo-European,8.31578947368421,45.15473684210526
SPA_F1(Su),SPA,F,20.97,42,Spanish,Indo-European,7.296137339055794,39.618025751072956
SPA_F1(Su),SPA,F,17.72,42,Spanish,Indo-European,7.731376975169301,41.981376975169304
SPA_F1(Su),SPA,F,14.51,42,Spanish,Indo-European,8.270158511371468,44.90696071674707
SPA_F1(Su),SPA,F,14.86,42,Spanish,Indo-European,8.00807537012113,43.48384925975773
SPA_F1(Su),SPA,F,12.8,42,Spanish,Indo-European,7.265625,39.45234375
SPA_F1(Su),SPA,F,16.01,42,Spanish,Indo-European,7.432854465958775,40.36039975015615
SPA_F1(Su),SPA,F,15.81,42,Spanish,Indo-European,7.969639468690702,43.27514231499051
SPA_F1(Su),SPA,F,10.65,42,Spanish,Indo-European,7.605633802816901,41.29859154929577
SPA_F2(De),SPA,F,11.39,50,Spanish,Indo-European,8.252853380158033,44.81299385425812
SPA_F2(De),SPA,F,16.52,50,Spanish,Indo-European,8.171912832929783,44.37348668280872
SPA_F2(De),SPA,F,13.96,50,Spanish,Indo-European,7.951289398280802,43.17550143266475
SPA_F2(De),SPA,F,18.75,50,Spanish,Indo-European,8.106666666666667,44.0192
SPA_F2(De),SPA,F,12.18,50,Spanish,Indo-European,8.456486042692939,45.918719211822655
SPA_F2(De),SPA,F,16.9,50,Spanish,Indo-European,8.04733727810651,43.69704142011834
SPA_F2(De),SPA,F,9.68,50,Spanish,Indo-European,8.161157024793388,44.31508264462809
SPA_F2(De),SPA,F,20.91,50,Spanish,Indo-European,7.317073170731708,39.73170731707317
SPA_F2(De),SPA,F,17.12,50,Spanish,Indo-European,8.00233644859813,43.452686915887845
SPA_F2(De),SPA,F,14.12,50,Spanish,Indo-European,8.498583569405099,46.14730878186968
SPA_F2(De),SPA,F,14.58,50,Spanish,Indo-European,8.161865569272976,44.31893004115226
SPA_F2(De),SPA,F,12.02,50,Spanish,Indo-European,7.737104825291182,42.01247920133111
SPA_F2(De),SPA,F,15.52,50,Spanish,Indo-European,7.667525773195877,41.634664948453604
SPA_F2(De),SPA,F,15.73,50,Spanish,Indo-European,8.010171646535282,43.49523204068658
SPA_F2(De),SPA,F,10.54,50,Spanish,Indo-European,7.685009487666035,41.72960151802656
SPA_F3(En),SPA,F,13.03,30,Spanish,Indo-European,7.214121258633922,39.17267843438219
SPA_F3(En),SPA,F,18.59,30,Spanish,Indo-European,7.261968800430339,39.43249058633674
SPA_F3(En),SPA,F,15.74,30,Spanish,Indo-European,7.052096569250318,38.292884371029224
SPA_F3(En),SPA,F,21.07,30,Spanish,Indo-European,7.214048410061699,39.17228286663502
SPA_F3(En),SPA,F,12.88,30,Spanish,Indo-European,7.996894409937887,43.42313664596273
SPA_F3(En),SPA,F,18.01,30,Spanish,Indo-European,7.551360355358134,41.00388672959466
SPA_F3(En),SPA,F,10.29,30,Spanish,Indo-European,7.677356656948494,41.68804664723032
SPA_F3(En),SPA,F,21.41,30,Spanish,Indo-European,7.146193367585241,38.80382998598785
SPA_F3(En),SPA,F,19.44,30,Spanish,Indo-European,7.047325102880658,38.26697530864197
SPA_F3(En),SPA,F,15.5,30,Spanish,Indo-European,7.741935483870968,42.038709677419355
